"","date","block","plot","old_id","rep","t_num","g_ht","y_ht","max_ht","y_pct","clip_id","d_sub2","clip"
"1040","7/13/2018",1,"CT","CL4",1,2,8.5,NA,NA,NA,"PU2",2,"PU"
"1041","7/13/2018",1,"CT","CL4",2,4,9.3,NA,NA,NA,"PU2",2,"PU"
"1042","7/13/2018",1,"CT","CL4",3,6,7.8,NA,NA,NA,"PU2",2,"PU"
"1043","7/13/2018",1,"CT","CL4",4,1,7.3,NA,NA,NA,"PU2",2,"PU"
"1044","7/13/2018",1,"CT","CL4",5,3,11.8,NA,NA,NA,"PU2",2,"PU"
"1045","7/13/2018",1,"CT","CL4",6,3,6.8,NA,NA,NA,"PU2",2,"PU"
"1046","7/13/2018",1,"CT","CT1",1,3,16.1,NA,NA,NA,"CT1",2,"CT"
"1047","7/13/2018",1,"CT","CT1",2,2,16.4,NA,NA,NA,"CT1",2,"CT"
"1048","7/13/2018",1,"CT","CT1",3,3,17.5,NA,NA,NA,"CT1",2,"CT"
"1049","7/13/2018",1,"CT","CT1",4,2,15.7,NA,NA,NA,"CT1",2,"CT"
"1050","7/13/2018",1,"CT","CT1",5,2,14.2,NA,NA,NA,"CT1",2,"CT"
"1051","7/13/2018",1,"CT","CT1",6,2,14.3,NA,NA,NA,"CT1",2,"CT"
"1052","7/13/2018",1,"CT","CT2",1,3,17.7,NA,NA,NA,"CT2",2,"CT"
"1053","7/13/2018",1,"CT","CT2",2,3,15.6,NA,NA,NA,"CT2",2,"CT"
"1054","7/13/2018",1,"CT","CT2",3,3,17.3,NA,NA,NA,"CT2",2,"CT"
"1055","7/13/2018",1,"CT","CT2",4,4,17.4,NA,NA,NA,"CT2",2,"CT"
"1056","7/13/2018",1,"CT","CT2",5,3,13.9,NA,NA,NA,"CT2",2,"CT"
"1057","7/13/2018",1,"CT","CT2",6,3,13.4,NA,NA,NA,"CT2",2,"CT"
"1058","7/13/2018",1,"F10","CL1",1,3,11.4,NA,NA,NA,"PU1",2,"PU"
"1059","7/13/2018",1,"F10","CL1",2,3,8.4,NA,NA,NA,"PU1",2,"PU"
"1060","7/13/2018",1,"F10","CL1",3,2,4.5,NA,NA,NA,"PU1",2,"PU"
"1061","7/13/2018",1,"F10","CL1",4,3,8.2,NA,NA,NA,"PU1",2,"PU"
"1062","7/13/2018",1,"F10","CL1",5,2,15.9,NA,NA,NA,"PU1",2,"PU"
"1063","7/13/2018",1,"F10","CL1",6,2,7.5,NA,NA,NA,"PU1",2,"PU"
"1064","7/13/2018",1,"F10","CL2",1,2,9.3,NA,NA,NA,"PU2",2,"PU"
"1065","7/13/2018",1,"F10","CL2",2,2,12.6,NA,NA,NA,"PU2",2,"PU"
"1066","7/13/2018",1,"F10","CL2",3,2,8.3,NA,NA,NA,"PU2",2,"PU"
"1067","7/13/2018",1,"F10","CL2",4,2,20.3,NA,NA,NA,"PU2",2,"PU"
"1068","7/13/2018",1,"F10","CL2",5,2,13.7,NA,NA,NA,"PU2",2,"PU"
"1069","7/13/2018",1,"F10","CL2",6,2,6.1,NA,NA,NA,"PU2",2,"PU"
"1070","7/13/2018",1,"F10","CL3",1,2,15.1,NA,NA,NA,"PR1",2,"PR"
"1071","7/13/2018",1,"F10","CL3",2,2,14.3,NA,NA,NA,"PR1",2,"PR"
"1072","7/13/2018",1,"F10","CL3",3,2,10.1,NA,NA,NA,"PR1",2,"PR"
"1073","7/13/2018",1,"F10","CL3",4,3,11.4,NA,NA,NA,"PR1",2,"PR"
"1074","7/13/2018",1,"F10","CL3",5,2,2.9,NA,NA,NA,"PR1",2,"PR"
"1075","7/13/2018",1,"F10","CL3",6,1,8.8,NA,NA,NA,"PR1",2,"PR"
"1076","7/13/2018",1,"F10","CL4",1,2,8.2,NA,NA,NA,"PR2",2,"PR"
"1077","7/13/2018",1,"F10","CL4",2,2,5.5,NA,NA,NA,"PR2",2,"PR"
"1078","7/13/2018",1,"F10","CL4",3,3,9.6,NA,NA,NA,"PR2",2,"PR"
"1079","7/13/2018",1,"F10","CL4",4,2,8.6,NA,NA,NA,"PR2",2,"PR"
"1080","7/13/2018",1,"F10","CL4",5,2,6.8,NA,NA,NA,"PR2",2,"PR"
"1081","7/13/2018",1,"F10","CL4",6,1,7.7,NA,NA,NA,"PR2",2,"PR"
"1082","7/13/2018",1,"F10","CT1",1,NA,NA,NA,NA,NA,"CT1",2,"CT"
"1083","7/13/2018",1,"F10","CT1",2,2,25.2,NA,NA,NA,"CT1",2,"CT"
"1084","7/13/2018",1,"F10","CT1",3,3,22.9,NA,NA,NA,"CT1",2,"CT"
"1085","7/13/2018",1,"F10","CT1",4,3,16.9,NA,NA,NA,"CT1",2,"CT"
"1086","7/13/2018",1,"F10","CT1",5,3,27.3,NA,NA,NA,"CT1",2,"CT"
"1087","7/13/2018",1,"F10","CT1",6,2,21.5,NA,NA,NA,"CT1",2,"CT"
"1088","7/13/2018",1,"F10","CT2",1,4,14.7,NA,NA,NA,"CT2",2,"CT"
"1089","7/13/2018",1,"F10","CT2",2,NA,NA,NA,NA,NA,"CT2",2,"CT"
"1090","7/13/2018",1,"F10","CT2",3,3,15.6,NA,NA,NA,"CT2",2,"CT"
"1091","7/13/2018",1,"F10","CT2",4,3,14.9,NA,NA,NA,"CT2",2,"CT"
"1092","7/13/2018",1,"F10","CT2",5,2,18,NA,NA,NA,"CT2",2,"CT"
"1093","7/13/2018",1,"F10","CT2",6,NA,NA,NA,NA,NA,"CT2",2,"CT"
"1094","7/13/2018",1,"F2","CL1",1,2,9.4,NA,NA,NA,"PU1",2,"PU"
"1095","7/13/2018",1,"F2","CL1",2,3,8.3,NA,NA,NA,"PU1",2,"PU"
"1096","7/13/2018",1,"F2","CL1",3,4,8.2,NA,NA,NA,"PU1",2,"PU"
"1097","7/13/2018",1,"F2","CL1",4,3,8.1,NA,NA,NA,"PU1",2,"PU"
"1098","7/13/2018",1,"F2","CL1",5,2,11.5,NA,NA,NA,"PU1",2,"PU"
"1099","7/13/2018",1,"F2","CL1",6,5,9.2,NA,NA,NA,"PU1",2,"PU"
"1100","7/13/2018",1,"F2","CL2",1,2,6.6,NA,NA,NA,"PU2",2,"PU"
"1101","7/13/2018",1,"F2","CL2",2,NA,NA,NA,NA,NA,"PU2",2,"PU"
"1102","7/13/2018",1,"F2","CL2",3,2,3.7,NA,NA,NA,"PU2",2,"PU"
"1103","7/13/2018",1,"F2","CL2",4,2,6.2,NA,NA,NA,"PU2",2,"PU"
"1104","7/13/2018",1,"F2","CL2",5,2,4.4,NA,NA,NA,"PU2",2,"PU"
"1105","7/13/2018",1,"F2","CL2",6,2,4.5,NA,NA,NA,"PU2",2,"PU"
"1106","7/13/2018",1,"F2","CL3",1,2,10.3,NA,NA,NA,"PR1",2,"PR"
"1107","7/13/2018",1,"F2","CL3",2,5,8,NA,NA,NA,"PR1",2,"PR"
"1108","7/13/2018",1,"F2","CL3",3,5,8.6,NA,NA,NA,"PR1",2,"PR"
"1109","7/13/2018",1,"F2","CL3",4,3,7.6,NA,NA,NA,"PR1",2,"PR"
"1110","7/13/2018",1,"F2","CL3",5,3,7.6,NA,NA,NA,"PR1",2,"PR"
"1111","7/13/2018",1,"F2","CL3",6,3,7.6,NA,NA,NA,"PR1",2,"PR"
"1112","7/13/2018",1,"F2","CL4",1,3,7.8,NA,NA,NA,"PR2",2,"PR"
"1113","7/13/2018",1,"F2","CL4",2,1,8.4,NA,NA,NA,"PR2",2,"PR"
"1114","7/13/2018",1,"F2","CL4",3,2,7.4,NA,NA,NA,"PR2",2,"PR"
"1115","7/13/2018",1,"F2","CL4",4,3,7.2,NA,NA,NA,"PR2",2,"PR"
"1116","7/13/2018",1,"F2","CL4",5,1,9.4,NA,NA,NA,"PR2",2,"PR"
"1117","7/13/2018",1,"F2","CL4",6,1,8.8,NA,NA,NA,"PR2",2,"PR"
"1118","7/13/2018",1,"F2","CT1",1,3,27.1,NA,NA,NA,"CT1",2,"CT"
"1119","7/13/2018",1,"F2","CT1",2,2,18.7,NA,NA,NA,"CT1",2,"CT"
"1120","7/13/2018",1,"F2","CT1",3,4,16.1,NA,NA,NA,"CT1",2,"CT"
"1121","7/13/2018",1,"F2","CT1",4,3,19.3,NA,NA,NA,"CT1",2,"CT"
"1122","7/13/2018",1,"F2","CT1",5,2,14.2,NA,NA,NA,"CT1",2,"CT"
"1123","7/13/2018",1,"F2","CT1",6,3,17.7,NA,NA,NA,"CT1",2,"CT"
"1124","7/13/2018",1,"F2","CT2",1,3,12.3,NA,NA,NA,"CT2",2,"CT"
"1125","7/13/2018",1,"F2","CT2",2,3,14.6,NA,NA,NA,"CT2",2,"CT"
"1126","7/13/2018",1,"F2","CT2",3,3,15.5,NA,NA,NA,"CT2",2,"CT"
"1127","7/13/2018",1,"F2","CT2",4,2,13.8,NA,NA,NA,"CT2",2,"CT"
"1128","7/13/2018",1,"F2","CT2",5,3,17,NA,NA,NA,"CT2",2,"CT"
"1129","7/13/2018",1,"F2","CT2",6,3,16.8,NA,NA,NA,"CT2",2,"CT"
"1130","7/13/2018",1,"F5","CL1",1,2,12.1,NA,NA,NA,"PU1",2,"PU"
"1131","7/13/2018",1,"F5","CL1",2,2,11.4,NA,NA,NA,"PU1",2,"PU"
"1132","7/13/2018",1,"F5","CL1",3,2,9.2,NA,NA,NA,"PU1",2,"PU"
"1133","7/13/2018",1,"F5","CL1",4,2,17.2,NA,NA,NA,"PU1",2,"PU"
"1134","7/13/2018",1,"F5","CL1",5,3,13.6,NA,NA,NA,"PU1",2,"PU"
"1135","7/13/2018",1,"F5","CL1",6,1,9,NA,NA,NA,"PU1",2,"PU"
"1136","7/13/2018",1,"F5","CL2",1,2,12.2,NA,NA,NA,"PU2",2,"PU"
"1137","7/13/2018",1,"F5","CL2",2,5,11.8,NA,NA,NA,"PU2",2,"PU"
"1138","7/13/2018",1,"F5","CL2",3,3,13.3,NA,NA,NA,"PU2",2,"PU"
"1139","7/13/2018",1,"F5","CL2",4,3,15.6,NA,NA,NA,"PU2",2,"PU"
"1140","7/13/2018",1,"F5","CL2",5,3,13.2,NA,NA,NA,"PU2",2,"PU"
"1141","7/13/2018",1,"F5","CL2",6,3,9,NA,NA,NA,"PU2",2,"PU"
"1142","7/13/2018",1,"F5","CL3",1,4,10.4,NA,NA,NA,"PR1",2,"PR"
"1143","7/13/2018",1,"F5","CL3",2,4,9,NA,NA,NA,"PR1",2,"PR"
"1144","7/13/2018",1,"F5","CL3",3,3,7.7,NA,NA,NA,"PR1",2,"PR"
"1145","7/13/2018",1,"F5","CL3",4,2,5.4,NA,NA,NA,"PR1",2,"PR"
"1146","7/13/2018",1,"F5","CL3",5,2,2.9,NA,NA,NA,"PR1",2,"PR"
"1147","7/13/2018",1,"F5","CL3",6,3,9.3,NA,NA,NA,"PR1",2,"PR"
"1148","7/13/2018",1,"F5","CL4",1,3,9.2,NA,NA,NA,"PR2",2,"PR"
"1149","7/13/2018",1,"F5","CL4",2,NA,NA,NA,NA,NA,"PR2",2,"PR"
"1150","7/13/2018",1,"F5","CL4",3,3,10.4,NA,NA,NA,"PR2",2,"PR"
"1151","7/13/2018",1,"F5","CL4",4,3,7.1,NA,NA,NA,"PR2",2,"PR"
"1152","7/13/2018",1,"F5","CL4",5,3,5.7,NA,NA,NA,"PR2",2,"PR"
"1153","7/13/2018",1,"F5","CL4",6,1,4.8,NA,NA,NA,"PR2",2,"PR"
"1154","7/13/2018",1,"F5","CT1",1,2,15,NA,NA,NA,"CT1",2,"CT"
"1155","7/13/2018",1,"F5","CT1",2,3,17.4,NA,NA,NA,"CT1",2,"CT"
"1156","7/13/2018",1,"F5","CT1",3,2,20,NA,NA,NA,"CT1",2,"CT"
"1157","7/13/2018",1,"F5","CT1",4,3,19,NA,NA,NA,"CT1",2,"CT"
"1158","7/13/2018",1,"F5","CT1",5,1,13.9,NA,NA,NA,"CT1",2,"CT"
"1159","7/13/2018",1,"F5","CT1",6,3,19.8,NA,NA,NA,"CT1",2,"CT"
"1160","7/13/2018",1,"F5","CT2",1,2,8.6,NA,NA,NA,"CT2",2,"CT"
"1161","7/13/2018",1,"F5","CT2",2,2,8.3,NA,NA,NA,"CT2",2,"CT"
"1162","7/13/2018",1,"F5","CT2",3,3,9.8,NA,NA,NA,"CT2",2,"CT"
"1163","7/13/2018",1,"F5","CT2",4,3,14.4,NA,NA,NA,"CT2",2,"CT"
"1164","7/13/2018",1,"F5","CT2",5,3,15,NA,NA,NA,"CT2",2,"CT"
"1165","7/13/2018",1,"F5","CT2",6,2,12.6,NA,NA,NA,"CT2",2,"CT"
"1166","7/13/2018",2,"CT","CL1",1,2,5.1,NA,NA,NA,"PR1",2,"PR"
"1167","7/13/2018",2,"CT","CL1",2,2,7.6,NA,NA,NA,"PR1",2,"PR"
"1168","7/13/2018",2,"CT","CL1",3,1,7.4,NA,NA,NA,"PR1",2,"PR"
"1169","7/13/2018",2,"CT","CL1",4,3,12.1,NA,NA,NA,"PR1",2,"PR"
"1170","7/13/2018",2,"CT","CL1",5,3,6.7,NA,NA,NA,"PR1",2,"PR"
"1171","7/13/2018",2,"CT","CL1",6,2,5.6,NA,NA,NA,"PR1",2,"PR"
"1172","7/13/2018",2,"CT","CL2",1,2,10.1,NA,NA,NA,"PR2",2,"PR"
"1173","7/13/2018",2,"CT","CL2",2,2,8.8,NA,NA,NA,"PR2",2,"PR"
"1174","7/13/2018",2,"CT","CL2",3,2,7.4,NA,NA,NA,"PR2",2,"PR"
"1175","7/13/2018",2,"CT","CL2",4,3,7.4,NA,NA,NA,"PR2",2,"PR"
"1176","7/13/2018",2,"CT","CL2",5,2,7.8,NA,NA,NA,"PR2",2,"PR"
"1177","7/13/2018",2,"CT","CL2",6,2,7.2,NA,NA,NA,"PR2",2,"PR"
"1178","7/13/2018",2,"CT","CL3",1,3,7.9,NA,NA,NA,"PU1",2,"PU"
"1179","7/13/2018",2,"CT","CL3",2,1,8.4,NA,NA,NA,"PU1",2,"PU"
"1180","7/13/2018",2,"CT","CL3",3,2,7.3,NA,NA,NA,"PU1",2,"PU"
"1181","7/13/2018",2,"CT","CL3",4,2,4.7,NA,NA,NA,"PU1",2,"PU"
"1182","7/13/2018",2,"CT","CL3",5,3,8.3,NA,NA,NA,"PU1",2,"PU"
"1183","7/13/2018",2,"CT","CL3",6,2,8.5,NA,NA,NA,"PU1",2,"PU"
"1184","7/13/2018",2,"CT","CL4",1,4,6.8,NA,NA,NA,"PU2",2,"PU"
"1185","7/13/2018",2,"CT","CL4",2,3,6.2,NA,NA,NA,"PU2",2,"PU"
"1186","7/13/2018",2,"CT","CL4",3,4,10,NA,NA,NA,"PU2",2,"PU"
"1187","7/13/2018",2,"CT","CL4",4,3,9.5,NA,NA,NA,"PU2",2,"PU"
"1188","7/13/2018",2,"CT","CL4",5,2,7.9,NA,NA,NA,"PU2",2,"PU"
"1189","7/13/2018",2,"CT","CL4",6,2,7.5,NA,NA,NA,"PU2",2,"PU"
"1190","7/13/2018",2,"CT","CT1",1,2,11.6,NA,NA,NA,"CT1",2,"CT"
"1191","7/13/2018",2,"CT","CT1",2,2,9.6,NA,NA,NA,"CT1",2,"CT"
"1192","7/13/2018",2,"CT","CT1",3,4,16,NA,NA,NA,"CT1",2,"CT"
"1193","7/13/2018",2,"CT","CT1",4,2,15.2,NA,NA,NA,"CT1",2,"CT"
"1194","7/13/2018",2,"CT","CT1",5,3,12.9,NA,NA,NA,"CT1",2,"CT"
"1195","7/13/2018",2,"CT","CT1",6,3,14.2,NA,NA,NA,"CT1",2,"CT"
"1196","7/13/2018",2,"CT","CT2",1,2,16.2,NA,NA,NA,"CT2",2,"CT"
"1197","7/13/2018",2,"CT","CT2",2,2,17,NA,NA,NA,"CT2",2,"CT"
"1198","7/13/2018",2,"CT","CT2",3,2,17.9,NA,NA,NA,"CT2",2,"CT"
"1199","7/13/2018",2,"CT","CT2",4,2,17.7,NA,NA,NA,"CT2",2,"CT"
"1200","7/13/2018",2,"CT","CT2",5,2,13.4,NA,NA,NA,"CT2",2,"CT"
"1201","7/13/2018",2,"CT","CT2",6,2,15.5,NA,NA,NA,"CT2",2,"CT"
"1202","7/13/2018",2,"F10","CL1",1,3,11.2,NA,NA,NA,"PU1",2,"PU"
"1203","7/13/2018",2,"F10","CL1",2,4,9.7,NA,NA,NA,"PU1",2,"PU"
"1204","7/13/2018",2,"F10","CL1",3,NA,NA,NA,NA,NA,"PU1",2,"PU"
"1205","7/13/2018",2,"F10","CL1",4,3,9.8,NA,NA,NA,"PU1",2,"PU"
"1206","7/13/2018",2,"F10","CL1",5,3,8.4,NA,NA,NA,"PU1",2,"PU"
"1207","7/13/2018",2,"F10","CL1",6,4,11.8,NA,NA,NA,"PU1",2,"PU"
"1208","7/13/2018",2,"F10","CL2",1,4,10.5,NA,NA,NA,"PR1",2,"PR"
"1209","7/13/2018",2,"F10","CL2",2,3,11.2,NA,NA,NA,"PR1",2,"PR"
"1210","7/13/2018",2,"F10","CL2",3,2,8.4,NA,NA,NA,"PR1",2,"PR"
"1211","7/13/2018",2,"F10","CL2",4,3,9.6,NA,NA,NA,"PR1",2,"PR"
"1212","7/13/2018",2,"F10","CL2",5,NA,NA,NA,NA,NA,"PR1",2,"PR"
"1213","7/13/2018",2,"F10","CL2",6,2,10.3,NA,NA,NA,"PR1",2,"PR"
"1214","7/13/2018",2,"F10","CL3",1,3,15.1,NA,NA,NA,"PR2",2,"PR"
"1215","7/13/2018",2,"F10","CL3",2,NA,NA,NA,NA,NA,"PR2",2,"PR"
"1216","7/13/2018",2,"F10","CL3",3,NA,NA,NA,NA,NA,"PR2",2,"PR"
"1217","7/13/2018",2,"F10","CL3",4,4,19.6,NA,NA,NA,"PR2",2,"PR"
"1218","7/13/2018",2,"F10","CL3",5,2,8.4,NA,NA,NA,"PR2",2,"PR"
"1219","7/13/2018",2,"F10","CL3",6,NA,11.6,NA,NA,NA,"PR2",2,"PR"
"1220","7/13/2018",2,"F10","CL4",1,3,12.8,NA,NA,NA,"PU2",2,"PU"
"1221","7/13/2018",2,"F10","CL4",2,2,4.2,NA,NA,NA,"PU2",2,"PU"
"1222","7/13/2018",2,"F10","CL4",3,2,12,NA,NA,NA,"PU2",2,"PU"
"1223","7/13/2018",2,"F10","CL4",4,3,12.8,NA,NA,NA,"PU2",2,"PU"
"1224","7/13/2018",2,"F10","CL4",5,1,13.9,NA,NA,NA,"PU2",2,"PU"
"1225","7/13/2018",2,"F10","CL4",6,3,7.7,NA,NA,NA,"PU2",2,"PU"
"1226","7/13/2018",2,"F10","CT1",1,3,24.9,NA,NA,NA,"CT1",2,"CT"
"1227","7/13/2018",2,"F10","CT1",2,3,19.6,NA,NA,NA,"CT1",2,"CT"
"1228","7/13/2018",2,"F10","CT1",3,3,22.6,NA,NA,NA,"CT1",2,"CT"
"1229","7/13/2018",2,"F10","CT1",4,3,26.5,NA,NA,NA,"CT1",2,"CT"
"1230","7/13/2018",2,"F10","CT1",5,2,21.2,NA,NA,NA,"CT1",2,"CT"
"1231","7/13/2018",2,"F10","CT1",6,2,24.1,NA,NA,NA,"CT1",2,"CT"
"1232","7/13/2018",2,"F10","CT2",1,2,27.2,NA,NA,NA,"CT2",2,"CT"
"1233","7/13/2018",2,"F10","CT2",2,2,28,NA,NA,NA,"CT2",2,"CT"
"1234","7/13/2018",2,"F10","CT2",3,3,30,NA,NA,NA,"CT2",2,"CT"
"1235","7/13/2018",2,"F10","CT2",4,4,32,NA,NA,NA,"CT2",2,"CT"
"1236","7/13/2018",2,"F10","CT2",5,3,23,NA,NA,NA,"CT2",2,"CT"
"1237","7/13/2018",2,"F10","CT2",6,3,24.2,NA,NA,NA,"CT2",2,"CT"
"1238","7/13/2018",2,"F2","CL1",1,1,8.7,NA,NA,NA,"PU1",2,"PU"
"1239","7/13/2018",2,"F2","CL1",2,1,8.2,NA,NA,NA,"PU1",2,"PU"
"1240","7/13/2018",2,"F2","CL1",3,2,6.6,NA,NA,NA,"PU1",2,"PU"
"1241","7/13/2018",2,"F2","CL1",4,1,10.8,NA,NA,NA,"PU1",2,"PU"
"1242","7/13/2018",2,"F2","CL1",5,2,7.1,NA,NA,NA,"PU1",2,"PU"
"1243","7/13/2018",2,"F2","CL1",6,2,8,NA,NA,NA,"PU1",2,"PU"
"1244","7/13/2018",2,"F2","CL2",1,2,7.5,NA,NA,NA,"PU2",2,"PU"
"1245","7/13/2018",2,"F2","CL2",2,3,7,NA,NA,NA,"PU2",2,"PU"
"1246","7/13/2018",2,"F2","CL2",3,2,6.6,NA,NA,NA,"PU2",2,"PU"
"1247","7/13/2018",2,"F2","CL2",4,2,10.5,NA,NA,NA,"PU2",2,"PU"
"1248","7/13/2018",2,"F2","CL2",5,2,10.1,NA,NA,NA,"PU2",2,"PU"
"1249","7/13/2018",2,"F2","CL2",6,2,6.2,NA,NA,NA,"PU2",2,"PU"
"1250","7/13/2018",2,"F2","CL3",1,1,9.4,NA,NA,NA,"PR1",2,"PR"
"1251","7/13/2018",2,"F2","CL3",2,2,10.2,NA,NA,NA,"PR1",2,"PR"
"1252","7/13/2018",2,"F2","CL3",3,1,11,NA,NA,NA,"PR1",2,"PR"
"1253","7/13/2018",2,"F2","CL3",4,2,10.3,NA,NA,NA,"PR1",2,"PR"
"1254","7/13/2018",2,"F2","CL3",5,1,12.1,NA,NA,NA,"PR1",2,"PR"
"1255","7/13/2018",2,"F2","CL3",6,1,7.9,NA,NA,NA,"PR1",2,"PR"
"1256","7/13/2018",2,"F2","CL4",1,1,6.2,NA,NA,NA,"PR2",2,"PR"
"1257","7/13/2018",2,"F2","CL4",2,2,9,NA,NA,NA,"PR2",2,"PR"
"1258","7/13/2018",2,"F2","CL4",3,1,9,NA,NA,NA,"PR2",2,"PR"
"1259","7/13/2018",2,"F2","CL4",4,2,6,NA,NA,NA,"PR2",2,"PR"
"1260","7/13/2018",2,"F2","CL4",5,1,13,NA,NA,NA,"PR2",2,"PR"
"1261","7/13/2018",2,"F2","CL4",6,1,6.7,NA,NA,NA,"PR2",2,"PR"
"1262","7/13/2018",2,"F2","CT1",1,2,15.3,NA,NA,NA,"CT1",2,"CT"
"1263","7/13/2018",2,"F2","CT1",2,2,18.7,NA,NA,NA,"CT1",2,"CT"
"1264","7/13/2018",2,"F2","CT1",3,2,17.6,NA,NA,NA,"CT1",2,"CT"
"1265","7/13/2018",2,"F2","CT1",4,1,14.4,NA,NA,NA,"CT1",2,"CT"
"1266","7/13/2018",2,"F2","CT1",5,2,18.3,NA,NA,NA,"CT1",2,"CT"
"1267","7/13/2018",2,"F2","CT1",6,1,15.5,NA,NA,NA,"CT1",2,"CT"
"1268","7/13/2018",2,"F2","CT2",1,3,16.7,NA,NA,NA,"CT2",2,"CT"
"1269","7/13/2018",2,"F2","CT2",2,3,19.2,NA,NA,NA,"CT2",2,"CT"
"1270","7/13/2018",2,"F2","CT2",3,2,14.6,NA,NA,NA,"CT2",2,"CT"
"1271","7/13/2018",2,"F2","CT2",4,3,18.4,NA,NA,NA,"CT2",2,"CT"
"1272","7/13/2018",2,"F2","CT2",5,3,18.7,NA,NA,NA,"CT2",2,"CT"
"1273","7/13/2018",2,"F2","CT2",6,2,14.2,NA,NA,NA,"CT2",2,"CT"
"1274","7/13/2018",2,"F5","CL1",1,3,10.5,NA,NA,NA,"PU1",2,"PU"
"1275","7/13/2018",2,"F5","CL1",2,2,11.5,NA,NA,NA,"PU1",2,"PU"
"1276","7/13/2018",2,"F5","CL1",3,3,9,NA,NA,NA,"PU1",2,"PU"
"1277","7/13/2018",2,"F5","CL1",4,3,11.2,NA,NA,NA,"PU1",2,"PU"
"1278","7/13/2018",2,"F5","CL1",5,3,12,NA,NA,NA,"PU1",2,"PU"
"1279","7/13/2018",2,"F5","CL1",6,2,5.3,NA,NA,NA,"PU1",2,"PU"
"1280","7/13/2018",2,"F5","CL2",1,2,12.5,NA,NA,NA,"PU2",2,"PU"
"1281","7/13/2018",2,"F5","CL2",2,1,11.5,NA,NA,NA,"PU2",2,"PU"
"1282","7/13/2018",2,"F5","CL2",3,3,14.2,NA,NA,NA,"PU2",2,"PU"
"1283","7/13/2018",2,"F5","CL2",4,3,15.4,NA,NA,NA,"PU2",2,"PU"
"1284","7/13/2018",2,"F5","CL2",5,2,9.3,NA,NA,NA,"PU2",2,"PU"
"1285","7/13/2018",2,"F5","CL2",6,2,14.5,NA,NA,NA,"PU2",2,"PU"
"1286","7/13/2018",2,"F5","CL3",1,2,9.3,NA,NA,NA,"PR1",2,"PR"
"1287","7/13/2018",2,"F5","CL3",2,2,9.5,NA,NA,NA,"PR1",2,"PR"
"1288","7/13/2018",2,"F5","CL3",3,1,10.7,NA,NA,NA,"PR1",2,"PR"
"1289","7/13/2018",2,"F5","CL3",4,2,8.5,NA,NA,NA,"PR1",2,"PR"
"1290","7/13/2018",2,"F5","CL3",5,2,8.7,NA,NA,NA,"PR1",2,"PR"
"1291","7/13/2018",2,"F5","CL3",6,2,9.1,NA,NA,NA,"PR1",2,"PR"
"1292","7/13/2018",2,"F5","CL4",1,2,13.5,NA,NA,NA,"PR2",2,"PR"
"1293","7/13/2018",2,"F5","CL4",2,2,14,NA,NA,NA,"PR2",2,"PR"
"1294","7/13/2018",2,"F5","CL4",3,3,11.3,NA,NA,NA,"PR2",2,"PR"
"1295","7/13/2018",2,"F5","CL4",4,3,14,NA,NA,NA,"PR2",2,"PR"
"1296","7/13/2018",2,"F5","CL4",5,3,12.1,NA,NA,NA,"PR2",2,"PR"
"1297","7/13/2018",2,"F5","CL4",6,2,14.3,NA,NA,NA,"PR2",2,"PR"
"1298","7/13/2018",2,"F5","CT1",1,3,23.9,NA,NA,NA,"CT1",2,"CT"
"1299","7/13/2018",2,"F5","CT1",2,3,36.7,NA,NA,NA,"CT1",2,"CT"
"1300","7/13/2018",2,"F5","CT1",3,2,14.2,NA,NA,NA,"CT1",2,"CT"
"1301","7/13/2018",2,"F5","CT1",4,3,20.5,NA,NA,NA,"CT1",2,"CT"
"1302","7/13/2018",2,"F5","CT1",5,2,16.7,NA,NA,NA,"CT1",2,"CT"
"1303","7/13/2018",2,"F5","CT1",6,4,19.4,NA,NA,NA,"CT1",2,"CT"
"1304","7/13/2018",2,"F5","CT2",1,3,20.3,NA,NA,NA,"CT2",2,"CT"
"1305","7/13/2018",2,"F5","CT2",2,4,23.7,NA,NA,NA,"CT2",2,"CT"
"1306","7/13/2018",2,"F5","CT2",3,3,29.6,NA,NA,NA,"CT2",2,"CT"
"1307","7/13/2018",2,"F5","CT2",4,1,26.2,NA,NA,NA,"CT2",2,"CT"
"1308","7/13/2018",2,"F5","CT2",5,2,20,NA,NA,NA,"CT2",2,"CT"
"1309","7/13/2018",2,"F5","CT2",6,2,23.6,NA,NA,NA,"CT2",2,"CT"
"1310","7/13/2018",3,"CT","CL1",1,2,11.7,NA,NA,NA,"PR1",2,"PR"
"1311","7/13/2018",3,"CT","CL1",2,2,9.5,NA,NA,NA,"PR1",2,"PR"
"1312","7/13/2018",3,"CT","CL1",3,2,12,NA,NA,NA,"PR1",2,"PR"
"1313","7/13/2018",3,"CT","CL1",4,2,8.4,NA,NA,NA,"PR1",2,"PR"
"1314","7/13/2018",3,"CT","CL1",5,2,9.9,NA,NA,NA,"PR1",2,"PR"
"1315","7/13/2018",3,"CT","CL1",6,2,11.9,NA,NA,NA,"PR1",2,"PR"
"1316","7/13/2018",3,"CT","CL2",1,2,8,NA,NA,NA,"PU1",2,"PU"
"1317","7/13/2018",3,"CT","CL2",2,2,10.6,NA,NA,NA,"PU1",2,"PU"
"1318","7/13/2018",3,"CT","CL2",3,2,11,NA,NA,NA,"PU1",2,"PU"
"1319","7/13/2018",3,"CT","CL2",4,2,10.5,NA,NA,NA,"PU1",2,"PU"
