date,block,plot,old_id,rep,t_num,g_ht,y_ht,max_ht,y_pct
7/17/2019,3,F10,CL1,3,4,9,,,
7/17/2019,3,F10,CL1,4,NA,NA,,,
7/17/2019,3,F10,CL1,5,1,5,,,
7/17/2019,3,F10,CL1,6,2,6,,,
7/17/2019,3,F10,CL2,1,2,8,,,
7/17/2019,3,F10,CL2,2,3,6,,,
7/17/2019,3,F10,CL2,3,3,9,,,
7/17/2019,3,F10,CL2,4,3,8,,,
7/17/2019,3,F10,CL2,5,2,5,,,
7/17/2019,3,F10,CL2,6,2,7,,,
7/17/2019,3,F10,CL3,1,2,12,,,
7/17/2019,3,F10,CL3,2,2,13,,,
7/17/2019,3,F10,CL3,3,4,16.5,,,
7/17/2019,3,F10,CL3,4,2,13.5,,,
7/17/2019,3,F10,CL3,5,2,12.5,,,
7/17/2019,3,F10,CL3,6,2,11.5,,,
7/17/2019,3,F10,CL4,1,3,12.5,,,
7/17/2019,3,F10,CL4,2,2,11.5,,,
7/17/2019,3,F10,CL4,3,1,15,,,
7/17/2019,3,F10,CL4,4,2,17,,,
7/17/2019,3,F10,CL4,5,2,19,,,
7/17/2019,3,F10,CL4,6,1,5.5,,,
7/17/2019,2,F2,CT1,1,2,11,,,
7/17/2019,2,F2,CT1,2,2,14.5,,,
7/17/2019,2,F2,CT1,3,2,14,,,
7/17/2019,2,F2,CT1,4,2,15,,,
7/17/2019,2,F2,CT1,5,2,13,,,
7/17/2019,2,F2,CT1,6,2,15.5,,,
7/17/2019,2,F2,CT2,1,3,10,,,
7/17/2019,2,F2,CT2,2,2,13,,,
7/17/2019,2,F2,CT2,3,2,13,,,
7/17/2019,2,F2,CT2,4,2,12,,,
7/17/2019,2,F2,CT2,5,2,16,,,
7/17/2019,2,F2,CL1,6,3,16,,,
7/17/2019,2,F2,CL1,1,2,13,,,
7/17/2019,2,F2,CL1,2,3,13.5,,,
7/17/2019,2,F2,CL1,3,4,12,,,
7/17/2019,2,F2,CL1,4,2,7,,,
7/17/2019,2,F2,CL1,5,2,9.5,,,
7/17/2019,2,F2,CL1,6,1,9.5,,,
7/17/2019,2,F2,CL2,1,2,6.5,,,
7/17/2019,2,F2,CL2,2,3,6.5,,,
7/17/2019,2,F2,CL2,3,3,10.5,,,
7/17/2019,2,F2,CL2,4,4,9,,,
7/17/2019,2,F2,CL2,5,2,5.5,,,
7/17/2019,2,F2,CL2,6,3,5.5,,,
7/17/2019,2,F2,CL3,1,2,7.5,,,
7/17/2019,2,F2,CL3,2,4,12,,,
7/17/2019,2,F2,CL3,3,3,13.5,,,
7/17/2019,2,F2,CL3,4,2,6,,,
7/17/2019,2,F2,CL3,5,2,9,,,
7/17/2019,2,F2,CL3,6,2,7.5,,,
7/17/2019,2,F2,CL4,1,2,6.5,,,
7/17/2019,2,F2,CL4,2,2,6,,,
7/17/2019,2,F2,CL4,3,2,6,,,
7/17/2019,2,F2,CL4,4,3,4.5,,,
7/17/2019,2,F2,CL4,5,3,6,,,
7/17/2019,2,F2,CL4,6,2,6.5,,,
7/17/2019,2,F5,CT1,1,3,24,,,
7/17/2019,2,F5,CT1,2,3,29.5,,,
7/17/2019,2,F5,CT1,3,1,17,,,
7/17/2019,2,F5,CT1,4,1,20,,,
7/17/2019,2,F5,CT1,5,3,19,,,
7/17/2019,2,F5,CT1,6,1,19.5,,,
7/17/2019,2,F5,CT2,1,4,22,,,
7/17/2019,2,F5,CT2,2,5,20.5,,,
7/17/2019,2,F5,CT2,3,3,10,,,
7/17/2019,2,F5,CT2,4,3,11.5,,,
7/17/2019,2,F5,CT2,5,2,9,,,
7/17/2019,2,F5,CL1,6,1,8,,,
7/17/2019,2,F5,CL1,1,4,8,,,
7/17/2019,2,F5,CL1,2,4,13,,,
7/17/2019,2,F5,CL1,3,2,12,,,
7/17/2019,2,F5,CL1,4,4,13.5,,,
7/17/2019,2,F5,CL1,5,3,12,,,
7/17/2019,2,F5,CL1,6,7,8.5,,,
7/17/2019,2,F5,CL2,1,2,8,,,
7/17/2019,2,F5,CL2,2,2,12,,,
7/17/2019,2,F5,CL2,3,2,14,,,
7/17/2019,2,F5,CL2,4,2,14.5,,,
7/17/2019,2,F5,CL2,5,4,10.5,,,
7/17/2019,2,F5,CL2,6,3,14,,,
7/17/2019,2,F5,CL3,1,3,8,,,
7/17/2019,2,F5,CL3,2,2,12,,,
7/17/2019,2,F5,CL3,3,2,14,,,
7/17/2019,2,F5,CL3,4,2,14.5,,,
7/17/2019,2,F5,CL3,5,3,10.5,,,
7/17/2019,2,F5,CL3,6,3,14,,,
7/17/2019,2,F5,CL4,1,2,10.5,,,
7/17/2019,2,F5,CL4,2,2,9,,,
7/17/2019,2,F5,CL4,3,3,5,,,
7/17/2019,2,F5,CL4,4,3,5,,,
7/17/2019,2,F5,CL4,5,3,10,,,
7/17/2019,2,F5,CL4,6,2,9.5,,,
8/2/2019,2,CT,CL1,1,2,8,,,
8/2/2019,2,CT,CL1,2,4,13,,,
8/2/2019,2,CT,CL1,3,3,13,,,
8/2/2019,2,CT,CL1,4,4,13.5,,,
8/2/2019,2,CT,CL1,5,4,12.5,,,
8/2/2019,2,CT,CL1,6,5,8,,,
8/2/2019,2,CT,CL2,1,2,10.5,,,
8/2/2019,2,CT,CL2,2,3,12.5,,,
8/2/2019,2,CT,CL2,3,1,15,,,
8/2/2019,2,CT,CL2,4,3,16.5,,,
8/2/2019,2,CT,CL2,5,3,11,,,
8/2/2019,2,CT,CL2,6,6,14,,,
8/2/2019,2,CT,CL3,1,3,10.5,,,
8/2/2019,2,CT,CL3,2,3,8.5,,,
8/2/2019,2,CT,CL3,3,2,4.5,,,
8/2/2019,2,CT,CL3,4,3,4,,,
8/2/2019,2,CT,CL3,5,3,10,,,
8/2/2019,2,CT,CL3,6,3,9,,,
8/2/2019,2,CT,CL4,1,1,4,,,
8/2/2019,2,CT,CL4,2,3,8,,,
8/2/2019,2,CT,CL4,3,3,6.5,,,
8/2/2019,2,CT,CL4,4,3,12,,,
8/2/2019,2,CT,CL4,5,2,8.5,,,
8/2/2019,2,CT,CL4,6,3,25,,,
8/2/2019,2,CT,CT1,1,3,25,,,
8/2/2019,2,CT,CT1,2,2,30,,,
8/2/2019,2,CT,CT1,3,2,24.5,,,
8/2/2019,2,CT,CT1,4,2,13.5,,,
8/2/2019,2,CT,CT1,5,3,20,,,
8/2/2019,2,CT,CT1,6,3,18,,,
8/2/2019,2,CT,CT2,1,4,22,,,
8/2/2019,2,CT,CT2,2,4,20,,,
8/2/2019,2,CT,CT2,3,3,12,,,
8/2/2019,2,CT,CT2,4,3,16,,,
8/2/2019,2,CT,CT2,5,2,5.5,,,
8/2/2019,2,CT,CT2,6,2,10,,,
8/2/2019,2,F5,CL1,1,2,4,,,
8/2/2019,2,F5,CL1,2,3,5.5,,,
8/2/2019,2,F5,CL1,3,4,6,,,
8/2/2019,2,F5,CL1,4,3,11,,,
8/2/2019,2,F5,CL1,5,2,8,,,
8/2/2019,2,F5,CL1,6,3,12,,,
8/2/2019,2,F5,CL2,1,3,7.5,,,
8/2/2019,2,F5,CL2,2,1,6,,,
8/2/2019,2,F5,CL2,3,2,6.5,,,
8/2/2019,2,F5,CL2,4,1,4,,,
8/2/2019,2,F5,CL2,5,2,5.5,,,
8/2/2019,2,F5,CL2,6,3,7,,,
8/2/2019,2,F5,CL3,1,2,9,,,
8/2/2019,2,F5,CL3,2,3,12,,,
8/2/2019,2,F5,CL3,3,3,11,,,
8/2/2019,2,F5,CL3,4,3,9,,,
8/2/2019,2,F5,CL3,5,3,9,,,
8/2/2019,2,F5,CL3,6,2,8,,,
8/2/2019,2,F5,CL4,1,2,8.5,,,
8/2/2019,2,F5,CL4,2,2,7.5,,,
8/2/2019,2,F5,CL4,3,2,9,,,
8/2/2019,2,F5,CL4,4,3,11,,,
8/2/2019,2,F5,CL4,5,2,6,,,
8/2/2019,2,F5,CL4,6,4,9,,,
8/2/2019,2,F5,CT1,1,3,13,,,
8/2/2019,2,F5,CT1,2,2,13,,,
8/2/2019,2,F5,CT1,3,4,14,,,
8/2/2019,2,F5,CT1,4,2,10.5,,,
8/2/2019,2,F5,CT1,5,2,11.5,,,
8/2/2019,2,F5,CT1,6,2,12,,,
8/2/2019,2,F5,CT2,1,3,14,,,
8/2/2019,2,F5,CT2,2,2,14.5,,,
8/2/2019,2,F5,CT2,3,2,10,,,
8/2/2019,2,F5,CT2,4,3,18,,,
8/2/2019,2,F5,CT2,5,3,10,,,
8/2/2019,2,F5,CT2,6,1,10,,,
8/2/2019,3,CT,CT1,1,3,16.5,,,
8/2/2019,3,CT,CT1,2,3,13,,,
8/2/2019,3,CT,CT1,3,3,13,,,
8/2/2019,3,CT,CT1,4,2,15.5,,,
8/2/2019,3,CT,CT1,5,2,12,,,
8/2/2019,3,CT,CT1,6,2,14,,,
8/2/2019,3,CT,CT2,1,2,12.5,,,
8/2/2019,3,CT,CT2,2,3,18,,,
8/2/2019,3,CT,CT2,3,2,12,,,
8/2/2019,3,CT,CT2,4,1,11.5,,,
8/2/2019,3,CT,CT2,5,2,10,,,
8/2/2019,3,CT,CT2,6,3,13.5,,,
8/2/2019,3,CT,CL1,1,3,11,,,
8/2/2019,3,CT,CL1,2,3,11.5,,,
8/2/2019,3,CT,CL1,3,2,11,,,
8/2/2019,3,CT,CL1,4,2,9.5,,,
8/2/2019,3,CT,CL1,5,4,8,,,
8/2/2019,3,CT,CL1,6,3,9,,,
8/2/2019,3,CT,CL2,1,2,10.5,,,
8/2/2019,3,CT,CL2,2,3,14,,,
8/2/2019,3,CT,CL2,3,4,13.5,,,
8/2/2019,3,CT,CL2,4,3,12,,,
8/2/2019,3,CT,CL2,5,3,10.5,,,
8/2/2019,3,CT,CL2,6,2,13.5,,,
8/2/2019,3,CT,CL3,1,3,11,,,
8/2/2019,3,CT,CL3,2,3,9,,,
8/2/2019,3,CT,CL3,3,2,10,,,
8/2/2019,3,CT,CL3,4,3,8.5,,,
8/2/2019,3,CT,CL3,5,3,10.5,,,
8/2/2019,3,CT,CL3,6,2,14,,,
8/2/2019,3,CT,CL4,1,5,8.5,,,
8/2/2019,3,CT,CL4,2,1,9.5,,,
8/2/2019,3,CT,CL4,3,5,8,,,
8/2/2019,3,CT,CL4,4,3,5,,,
8/2/2019,3,CT,CL4,5,3,9.5,,,
8/2/2019,3,CT,CL4,6,2,9.5,,,
8/2/2019,3,F10,CT1,1,12,7,,,
8/2/2019,3,F10,CT1,2,2,7,,,
8/2/2019,3,F10,CT1,3,3,13,,,
8/2/2019,3,F10,CT1,4,3,4.5,,,
8/2/2019,3,F10,CT1,5,2,4,,,
8/2/2019,3,F10,CT1,6,NA,NA,,,
8/2/2019,3,F10,CT2,1,4,9.5,,,
8/2/2019,3,F10,CT2,2,2,14.5,,,
8/2/2019,3,F10,CT2,3,2,9.5,,,
8/2/2019,3,F10,CT2,4,2,14.5,,,
8/2/2019,3,F10,CT2,5,2,9.5,,,
8/2/2019,3,F10,CT2,6,2,11,,,
8/2/2019,3,F10,CL1,1,4,8.5,,,
8/2/2019,3,F10,CL1,2,2,1.5,,,
8/2/2019,3,F10,CL1,3,3,2.5,,,
8/2/2019,3,F10,CL1,4,NA,NA,,,
8/2/2019,3,F10,CL1,5,2,3.5,,,
8/2/2019,3,F10,CL1,6,3,7,,,
8/2/2019,3,F10,CL2,1,3,8.5,,,
8/2/2019,3,F10,CL2,2,3,7.5,,,
8/2/2019,3,F10,CL2,3,2,6,,,
8/2/2019,3,F10,CL2,4,3,9,,,
8/2/2019,3,F10,CL2,5,2,9,,,
8/2/2019,3,F10,CL2,6,2,6,,,
8/2/2019,3,F10,CL3,1,3,12.5,,,
8/2/2019,3,F10,CL3,2,2,14,,,
8/2/2019,3,F10,CL3,3,3,16,,,
8/2/2019,3,F10,CL3,4,2,14,,,
8/2/2019,3,F10,CL3,5,2,13,,,
8/2/2019,3,F10,CL3,6,3,12,,,
8/2/2019,3,F10,CL4,1,2,9,,,
8/2/2019,3,F10,CL4,2,2,13,,,
8/2/2019,3,F10,CL4,3,3,19,,,
8/2/2019,3,F10,CL4,4,3,17,,,
8/2/2019,3,F10,CL4,5,3,17.5,,,
8/2/2019,3,F10,CL4,6,2,11,,,
8/2/2019,2,F2,CT1,1,3,10,,,
8/2/2019,2,F2,CT1,2,3,15,,,
8/2/2019,2,F2,CT1,3,3,14,,,
8/2/2019,2,F2,CT1,4,3,14,,,
8/2/2019,2,F2,CT1,5,2,15,,,
8/2/2019,2,F2,CT1,6,2,14.5,,,
8/2/2019,2,F2,CT2,1,2,11,,,
8/2/2019,2,F2,CT2,2,2,14,,,
8/2/2019,2,F2,CT2,3,1,14,,,
8/2/2019,2,F2,CT2,4,2,14,,,
8/2/2019,2,F2,CT2,5,2,17.5,,,
8/2/2019,2,F2,CT2,6,2,17,,,
8/2/2019,2,F2,CL1,1,3,14,,,
8/2/2019,2,F2,CL1,2,3,13,,,
8/2/2019,2,F2,CL1,3,5,11,,,
8/2/2019,2,F2,CL1,4,3,6.5,,,
8/2/2019,2,F2,CL1,5,2,9,,,
8/2/2019,2,F2,CL1,6,2,9.5,,,
8/2/2019,2,F2,CL2,1,3,8,,,
8/2/2019,2,F2,CL2,2,2,8,,,
8/2/2019,2,F2,CL2,3,4,7,,,
8/2/2019,2,F2,CL2,4,2,9,,,
8/2/2019,2,F2,CL2,5,2,8,,,
8/2/2019,2,F2,CL2,6,2,6,,,
8/2/2019,2,F2,CL3,1,3,9,,,
8/2/2019,2,F2,CL3,2,4,16,,,
8/2/2019,2,F2,CL3,3,2,14,,,
8/2/2019,2,F2,CL3,4,2,7,,,
8/2/2019,2,F2,CL3,5,3,13,,,
8/2/2019,2,F2,CL3,6,2,8,,,
8/2/2019,2,F2,CL4,1,3,7,,,
8/2/2019,2,F2,CL4,2,3,6,,,
8/2/2019,2,F2,CL4,3,3,7.5,,,
8/2/2019,2,F2,CL4,4,NA,NA,,,
8/2/2019,2,F2,CL4,5,4,8.5,,,
8/2/2019,2,F2,CL4,6,2,5.5,,,
8/2/2019,2,F10,CT1,1,2,17,,,
8/2/2019,2,F10,CT1,2,2,18,,,
8/2/2019,2,F10,CT1,3,3,17,,,
8/2/2019,2,F10,CT1,4,3,24,,,
8/2/2019,2,F10,CT1,5,3,22,,,
8/2/2019,2,F10,CT1,6,2,23,,,
8/2/2019,2,F10,CT2,1,1,24,,,
8/2/2019,2,F10,CT2,2,2,24.5,,,
8/2/2019,2,F10,CT2,3,2,24,,,
8/2/2019,2,F10,CT2,4,2,30.5,,,
8/2/2019,2,F10,CT2,5,1,20.5,,,
8/2/2019,2,F10,CT2,6,3,24,,,
8/2/2019,2,F10,CL1,1,2,15,,,
8/2/2019,2,F10,CL1,2,3,5.5,,,
8/2/2019,2,F10,CL1,3,3,14,,,
8/2/2019,2,F10,CL1,4,2,11,,,
8/2/2019,2,F10,CL1,5,3,11.5,,,
8/2/2019,2,F10,CL1,6,3,15.5,,,
8/2/2019,2,F10,CL2,1,2,10,,,
8/2/2019,2,F10,CL2,2,1,9,,,
8/2/2019,2,F10,CL2,3,1,6,,,
8/2/2019,2,F10,CL2,4,1,7,,,
8/2/2019,2,F10,CL2,5,1,7,,,
8/2/2019,2,F10,CL2,6,2,8,,,
8/2/2019,2,F10,CL3,1,3,8,,,
8/2/2019,2,F10,CL3,2,3,11,,,
8/2/2019,2,F10,CL3,3,3,4,,,
8/2/2019,2,F10,CL3,4,3,4,,,
8/2/2019,2,F10,CL3,5,2,2,,,
8/2/2019,2,F10,CL3,6,2,6,,,
8/2/2019,2,F10,CL4,1,2,15,,,
8/2/2019,2,F10,CL4,2,2,7,,,
8/2/2019,2,F10,CL4,3,3,12.5,,,
8/2/2019,2,F10,CL4,4,3,12,,,
8/2/2019,2,F10,CL4,5,3,9,,,
8/2/2019,2,F10,CL4,6,3,14,,,
8/2/2019,1,F5,CT1,1,2,10,,,
8/2/2019,1,F5,CT1,2,3,14,,,
8/2/2019,1,F5,CT1,3,5,16.5,,,
8/2/2019,1,F5,CT1,4,1,21.5,,,
8/2/2019,1,F5,CT1,5,1,6,,,
8/2/2019,1,F5,CT1,6,2,5,,,
8/2/2019,1,F5,CT2,1,2,12,,,
8/2/2019,1,F5,CT2,2,2,6,,,
8/2/2019,1,F5,CT2,3,2,6.5,,,
8/2/2019,1,F5,CT2,4,2,10,,,
8/2/2019,1,F5,CT2,5,3,6,,,
8/2/2019,1,F5,CT2,6,2,10.5,,,
8/2/2019,1,F5,CL1,1,2,10,,,
8/2/2019,1,F5,CL1,2,2,6,,,
8/2/2019,1,F5,CL1,3,2,14,,,
8/2/2019,1,F5,CL1,4,3,16,,,
8/2/2019,1,F5,CL1,5,3,3,,,
8/2/2019,1,F5,CL1,6,2,7.5,,,
8/2/2019,1,F5,CL2,1,NA,NA,,,
8/2/2019,1,F5,CL2,2,3,2.5,,,
8/2/2019,1,F5,CL2,3,3,9,,,
8/2/2019,1,F5,CL2,4,3,12,,,
8/2/2019,1,F5,CL2,5,2,12,,,
8/2/2019,1,F5,CL2,6,2,10,,,
8/2/2019,1,F5,CL3,1,1,12.5,,,
8/2/2019,1,F5,CL3,2,2,5.5,,,
8/2/2019,1,F5,CL3,3,3,5.5,,,
8/2/2019,1,F5,CL3,4,2,6,,,
8/2/2019,1,F5,CL3,5,3,7.5,,,
8/2/2019,1,F5,CL3,6,1,3,,,
8/2/2019,1,F5,CL4,1,4,3.5,,,
8/2/2019,1,F5,CL4,2,1,3.5,,,
8/2/2019,1,F5,CL4,3,3,6,,,
8/2/2019,1,F5,CL4,4,2,4,,,
8/2/2019,1,F5,CL4,5,2,2.5,,,
8/2/2019,1,F5,CL4,6,3,5,,,
8/2/2019,1,F2,CT1,1,3,29.5,,,
8/2/2019,1,F2,CT1,2,3,28.5,,,
8/2/2019,1,F2,CT1,3,2,16,,,
8/2/2019,1,F2,CT1,4,3,18,,,
8/2/2019,1,F2,CT1,5,4,14.5,,,
8/2/2019,1,F2,CT1,6,2,11,,,
8/2/2019,1,F2,CT2,1,3,9,,,
8/2/2019,1,F2,CT2,2,3,8,,,
8/2/2019,1,F2,CT2,3,3,14,,,
8/2/2019,1,F2,CT2,4,2,15,,,
8/2/2019,1,F2,CT2,5,3,15,,,
8/2/2019,1,F2,CT2,6,2,9.5,,,
8/2/2019,1,F2,CL1,1,3,1.5,,,
8/2/2019,1,F2,CL1,2,3,11,,,
8/2/2019,1,F2,CL1,3,4,8.5,,,
8/2/2019,1,F2,CL1,4,3,7,,,
8/2/2019,1,F2,CL1,5,2,10,,,
8/2/2019,1,F2,CL1,6,3,11.5,,,
8/2/2019,1,F2,CL2,1,2,7.5,,,
8/2/2019,1,F2,CL2,2,1,18,,,
8/2/2019,1,F2,CL2,3,2,7.5,,,
8/2/2019,1,F2,CL2,4,4,8,,,
8/2/2019,1,F2,CL2,5,3,4,,,
8/2/2019,1,F2,CL2,6,4,5,,,
8/2/2019,1,F2,CL3,1,3,3,,,
8/2/2019,1,F2,CL3,2,2,4,,,
8/2/2019,1,F2,CL3,3,3,6,,,
8/2/2019,1,F2,CL3,4,2,7,,,
8/2/2019,1,F2,CL3,5,2,7,,,
8/2/2019,1,F2,CL3,6,2,5,,,
8/2/2019,1,F2,CL4,1,2,6,,,
8/2/2019,1,F2,CL4,2,2,6.5,,,
8/2/2019,1,F2,CL4,3,2,9.5,,,
8/2/2019,1,F2,CL4,4,2,8.5,,,
8/2/2019,1,F2,CL4,5,2,8,,,
8/2/2019,1,F2,CL4,6,2,6,,,
8/2/2019,1,CT,CT1,1,3,13.5,,,
8/2/2019,1,CT,CT1,2,3,12.5,,,
8/2/2019,1,CT,CT1,3,3,14.5,,,
8/2/2019,1,CT,CT1,4,3,9,,,
8/2/2019,1,CT,CT1,5,4,9.5,,,
8/2/2019,1,CT,CT1,6,3,12,,,
8/2/2019,1,CT,CT2,1,4,20,,,
8/2/2019,1,CT,CT2,2,3,18,,,
8/2/2019,1,CT,CT2,3,3,22,,,
8/2/2019,1,CT,CT2,4,4,16,,,
8/2/2019,1,CT,CT2,5,3,17.5,,,
8/2/2019,1,CT,CT2,6,3,13,,,
8/2/2019,1,CT,CL1,1,3,7,,,
8/2/2019,1,CT,CL1,2,2,6,,,
8/2/2019,1,CT,CL1,3,2,4,,,
8/2/2019,1,CT,CL1,4,2,6,,,
8/2/2019,1,CT,CL1,5,2,4.5,,,
8/2/2019,1,CT,CL1,6,1,6.5,,,
8/2/2019,1,CT,CL2,1,3,3.5,,,
8/2/2019,1,CT,CL2,2,6,4,,,
8/2/2019,1,CT,CL2,3,3,2,,,
8/2/2019,1,CT,CL2,4,2,3.5,,,
8/2/2019,1,CT,CL2,5,3,5,,,
8/2/2019,1,CT,CL2,6,3,4,,,
8/2/2019,1,CT,CL3,1,3,10,,,
8/2/2019,1,CT,CL3,2,4,9.5,,,
8/2/2019,1,CT,CL3,3,1,4.5,,,
8/2/2019,1,CT,CL3,4,2,6,,,
8/2/2019,1,CT,CL3,5,4,8,,,
8/2/2019,1,CT,CL3,6,2,6.5,,,
8/2/2019,1,CT,CL4,1,3,10,,,
8/2/2019,1,CT,CL4,2,2,9,,,
8/2/2019,1,CT,CL4,3,4,11.5,,,
8/2/2019,1,CT,CL4,4,2,12.5,,,
8/2/2019,1,CT,CL4,5,3,13,,,
8/2/2019,1,CT,CL4,6,3,8.5,,,
8/2/2019,1,F10,CT1,1,4,13.5,,,
8/2/2019,1,F10,CT1,2,4,21.5,,,
8/2/2019,1,F10,CT1,3,3,11,,,
8/2/2019,1,F10,CT1,4,2,11.5,,,
8/2/2019,1,F10,CT1,5,3,17,,,
8/2/2019,1,F10,CT1,6,NA,NA,,,
8/2/2019,1,F10,CT2,1,2,8,,,
8/2/2019,1,F10,CT2,2,NA,NA,,,
8/2/2019,1,F10,CT2,3,4,12.5,,,
8/2/2019,1,F10,CT2,4,3,6,,,
8/2/2019,1,F10,CT2,5,2,5,,,
8/2/2019,1,F10,CT2,6,3,10.5,,,
8/2/2019,1,F10,CL1,1,2,12,,,
8/2/2019,1,F10,CL1,2,2,9.5,,,
8/2/2019,1,F10,CL1,3,2,1,,,
8/2/2019,1,F10,CL1,4,2,8,,,
8/2/2019,1,F10,CL1,5,3,14,,,
8/2/2019,1,F10,CL1,6,3,8.5,,,
8/2/2019,1,F10,CL2,1,3,12,,,
8/2/2019,1,F10,CL2,2,2,11,,,
8/2/2019,1,F10,CL2,3,3,11,,,
8/2/2019,1,F10,CL2,4,2,10.5,,,
8/2/2019,1,F10,CL2,5,3,14,,,
8/2/2019,1,F10,CL2,6,2,7,,,
8/2/2019,1,F10,CL3,1,1,7,,,
8/2/2019,1,F10,CL3,2,3,8.5,,,
8/2/2019,1,F10,CL3,3,2,6,,,
8/2/2019,1,F10,CL3,4,2,4.5,,,
8/2/2019,1,F10,CL3,5,4,5,,,
8/2/2019,1,F10,CL3,6,2,2.5,,,
8/2/2019,1,F10,CL4,1,1,1,,,
8/2/2019,1,F10,CL4,2,2,2.5,,,
8/2/2019,1,F10,CL4,3,3,3,,,
8/2/2019,1,F10,CL4,4,6,1,,,
8/2/2019,1,F10,CL4,5,3,8,,,
8/2/2019,1,F10,CL4,6,1,1.5,,,
8/2/2019,3,F5,CT1,1,3,22,,,
8/2/2019,3,F5,CT1,2,3,22,,,
8/2/2019,3,F5,CT1,3,2,17,,,
8/2/2019,3,F5,CT1,4,3,18,,,
8/2/2019,3,F5,CT1,5,4,13.5,,,
8/2/2019,3,F5,CT1,6,3,20,,,
8/2/2019,3,F5,CT2,1,3,15,,,
8/2/2019,3,F5,CT2,2,3,10,,,
8/2/2019,3,F5,CT2,3,4,18,,,
8/2/2019,3,F5,CT2,4,2,14,,,
8/2/2019,3,F5,CT2,5,3,10,,,
8/2/2019,3,F5,CT2,6,2,16.5,,,
8/2/2019,3,F5,CL1,1,3,13,,,
8/2/2019,3,F5,CL1,2,3,2,,,
8/2/2019,3,F5,CL1,3,3,13.5,,,
8/2/2019,3,F5,CL1,4,3,10.5,,,
8/2/2019,3,F5,CL1,5,3,15.5,,,
8/2/2019,3,F5,CL1,6,4,14,,,
8/2/2019,3,F5,CL2,1,2,10.5,,,
8/2/2019,3,F5,CL2,2,3,10,,,
8/2/2019,3,F5,CL2,3,2,6,,,
8/2/2019,3,F5,CL2,4,2,16,,,
8/2/2019,3,F5,CL2,5,3,14.5,,,
8/2/2019,3,F5,CL2,6,4,12.5,,,
8/2/2019,3,F5,CL3,1,3,7,,,
8/2/2019,3,F5,CL3,2,2,8.5,,,
8/2/2019,3,F5,CL3,3,3,6,,,
8/2/2019,3,F5,CL3,4,2,4,,,
8/2/2019,3,F5,CL3,5,3,7.5,,,
8/2/2019,3,F5,CL3,6,3,7,,,
8/2/2019,3,F5,CL4,1,1,9,,,
8/2/2019,3,F5,CL4,2,2,8.5,,,
8/2/2019,3,F5,CL4,3,4,9,,,
8/2/2019,3,F5,CL4,4,2,9,,,
8/2/2019,3,F5,CL4,5,4,15.5,,,
8/2/2019,3,F5,CL4,6,2,11,,,
