date,block,plot,old_id,clip_id,rep,t_num,g_ht,y_ht,max_ht,y_pct
7/21/2021,1,CT,,CT2,10,4,17.5,,17.5,-100
7/21/2021,1,CT,,PU1,1,3,11,,11,-100
7/21/2021,1,CT,,PU1,2,3,17,,17,-100
7/21/2021,1,CT,,PU1,3,2,12.5,,12.5,-100
7/21/2021,1,CT,,PU1,4,3,9,,9,-100
7/21/2021,1,CT,,PU1,5,4,12,,12,-100
7/21/2021,1,CT,,PU1,6,4,12.5,,12.5,-100
7/21/2021,1,CT,,PU1,7,3,11,,11,-100
7/21/2021,1,CT,,PU1,8,3,15,,15,-100
7/21/2021,1,CT,,PU1,9,2,11,,11,-100
7/21/2021,1,CT,,PU1,10,3,14,,14,-100
7/21/2021,1,CT,,PU2,1,3,10.5,,10.5,-100
7/21/2021,1,CT,,PU2,2,3,13,,13,-100
7/21/2021,1,CT,,PU2,3,2,7,,7,-100
7/21/2021,1,CT,,PU2,4,3,14,,14,-100
7/21/2021,1,CT,,PU2,5,3,7,,7,-100
7/21/2021,1,CT,,PU2,6,2,14,,14,-100
7/21/2021,1,CT,,PU2,7,1,4,,4,-100
7/21/2021,1,CT,,PU2,8,2,7,,7,-100
7/21/2021,1,CT,,PU2,9,3,10.5,,10.5,-100
7/21/2021,1,CT,,PU2,10,4,14.5,,14.5,-100
7/21/2021,1,CT,,PR1,1,3,6,6.5,6.5,8
7/21/2021,1,CT,,PR1,2,2,5,,5,-100
7/21/2021,1,CT,,PR1,3,2,7.5,,7.5,-100
7/21/2021,1,CT,,PR1,4,3,5.5,,5.5,-100
7/21/2021,1,CT,,PR1,5,2,3.5,,3.5,-100
7/21/2021,1,CT,,PR1,6,3,3.5,,3.5,-100
7/21/2021,1,CT,,PR1,7,3,5.5,,5.5,-100
7/21/2021,1,CT,,PR1,8,3,4.5,,4.5,-100
7/21/2021,1,CT,,PR1,9,3,5,5.5,5.5,9
7/21/2021,1,CT,,PR1,10,3,7,,7,-100
7/21/2021,1,CT,,PR2,1,2,6,,6,-100
7/21/2021,1,CT,,PR2,2,3,6.5,,6.5,-100
7/21/2021,1,CT,,PR2,3,2,4,,4,-100
7/21/2021,1,CT,,PR2,4,2,4,,4,-100
7/21/2021,1,CT,,PR2,5,2,5,,5,-100
7/21/2021,1,CT,,PR2,6,3,5,,5,-100
7/21/2021,1,CT,,PR2,7,4,7,,7,-100
7/21/2021,1,CT,,PR2,8,3,5,,5,-100
7/21/2021,1,CT,,PR2,9,2,4.5,,4.5,-100
7/21/2021,1,CT,,PR2,10,4,5.5,,5.5,-100
7/21/2021,1,F2,,CT1,1,2,15,,15,-100
7/21/2021,1,F2,,CT1,2,3,16,17,17,6
7/21/2021,1,F2,,CT1,3,4,16,,16,-100
7/21/2021,1,F2,,CT1,4,3,4,,4,-100
7/21/2021,1,F2,,CT1,5,3,15,15.5,15.5,3
7/21/2021,1,F2,,CT1,6,3,20,,20,-100
7/21/2021,1,F2,,CT1,7,4,18,,18,-100
7/21/2021,1,F2,,CT1,8,3,17,,17,-100
7/21/2021,1,F2,,CT1,9,3,14.5,15,15,3
7/21/2021,1,F2,,CT1,10,4,16.5,17,17,3
7/21/2021,1,F2,,CT2,1,3,13,,13,-100
7/21/2021,1,F2,,CT2,2,1,3,4,4,25
7/21/2021,1,F2,,CT2,3,3,16,,16,-100
7/21/2021,1,F2,,CT2,4,1,11,,11,-100
7/21/2021,1,F2,,CT2,5,3,9,,9,-100
7/21/2021,1,F2,,CT2,6,3,12.5,,12.5,-100
7/21/2021,1,F2,,CT2,7,3,13.5,,13.5,-100
7/21/2021,1,F2,,CT2,8,3,12,,12,-100
7/21/2021,1,F2,,CT2,9,2,16,,16,-100
7/21/2021,1,F2,,CT2,10,2,16,,16,-100
7/21/2021,1,F2,,PU1,1,2,12,,12,-100
7/21/2021,1,F2,,PU1,2,3,17,,17,-100
7/21/2021,1,F2,,PU1,3,2,11,12.5,12.5,12
7/21/2021,1,F2,,PU1,4,5,10.5,,10.5,-100
7/21/2021,1,F2,,PU1,5,3,10,,10,-100
7/21/2021,1,F2,,PU1,6,3,9,,9,-100
7/21/2021,1,F2,,PU1,7,2,12.5,,12.5,-100
7/21/2021,1,F2,,PU1,8,4,12.5,,12.5,-100
7/21/2021,1,F2,,PU1,9,3,11.5,,11.5,-100
7/21/2021,1,F2,,PU1,10,2,6.5,,6.5,-100
7/21/2021,1,F2,,PU2,1,4,12,,12,-100
7/21/2021,1,F2,,PU2,2,2,8.5,,8.5,-100
7/21/2021,1,F2,,PU2,3,2,14.5,,14.5,-100
7/21/2021,1,F2,,PU2,4,4,8,,8,-100
7/21/2021,1,F2,,PU2,5,6,11.5,,11.5,-100
7/21/2021,1,F2,,PU2,6,3,10,,10,-100
7/21/2021,1,F2,,PU2,7,4,12,,12,-100
7/21/2021,1,F2,,PU2,8,4,13,,13,-100
7/21/2021,1,F2,,PU2,9,3,13,,13,-100
7/21/2021,1,F2,,PU2,10,2,10,,10,-100
7/21/2021,1,F2,,PR1,1,3,8,,8,-100
7/21/2021,1,F2,,PR1,2,2,6.5,,6.5,-100
7/21/2021,1,F2,,PR1,3,3,6.5,,6.5,-100
7/21/2021,1,F2,,PR1,4,3,6,,6,-100
7/21/2021,1,F2,,PR1,5,2,7.5,8,8,6
7/21/2021,1,F2,,PR1,6,2,5,,5,-100
7/21/2021,1,F2,,PR1,7,4,7,,7,-100
7/21/2021,1,F2,,PR1,8,2,5.5,,5.5,-100
7/21/2021,1,F2,,PR1,9,3,4,,4,-100
7/21/2021,1,F2,,PR1,10,4,8.5,,8.5,-100
7/21/2021,1,F2,,PR2,1,3,4,,4,-100
7/21/2021,1,F2,,PR2,2,2,5,,5,-100
7/21/2021,1,F2,,PR2,3,2,5.5,,5.5,-100
7/21/2021,1,F2,,PR2,4,3,1,2,2,50
7/21/2021,1,F2,,PR2,5,2,6,,6,-100
7/21/2021,1,F2,,PR2,6,5,4.5,,4.5,-100
7/21/2021,1,F2,,PR2,7,1,3,,3,-100
7/21/2021,1,F2,,PR2,8,3,5,,5,-100
7/21/2021,1,F2,,PR2,9,2,4.5,,4.5,-100
7/21/2021,1,F2,,PR2,10,3,8.5,,8.5,-100
7/21/2021,1,F5,,CT1,1,1,14,16.5,16.5,15
7/21/2021,1,F5,,CT1,2,2,13.5,,13.5,-100
7/21/2021,1,F5,,CT1,3,3,17.5,,17.5,-100
7/21/2021,1,F5,,CT1,4,3,19,20,20,5
7/21/2021,1,F5,,CT1,5,2,19.5,,19.5,-100
7/21/2021,1,F5,,CT1,6,3,12,14,14,14
7/21/2021,1,F5,,CT1,7,1,15,,15,-100
7/21/2021,1,F5,,CT1,8,2,14.5,17,17,15
7/21/2021,1,F5,,CT1,9,2,9.5,,9.5,-100
7/21/2021,1,F5,,CT1,10,2,14.5,15,15,3
7/21/2021,1,F5,,CT2,1,3,14.5,,14.5,-100
7/21/2021,1,F5,,CT2,2,1,11.5,,11.5,-100
7/21/2021,1,F5,,CT2,3,3,12,,12,-100
7/21/2021,1,F5,,CT2,4,4,15,,15,-100
7/21/2021,1,F5,,CT2,5,4,7.5,,7.5,-100
7/21/2021,1,F5,,CT2,6,2,8.5,,8.5,-100
7/21/2021,1,F5,,CT2,7,5,12.5,,12.5,-100
7/21/2021,1,F5,,CT2,8,5,11,,11,-100
7/21/2021,1,F5,,CT2,9,4,13,,13,-100
7/21/2021,1,F5,,CT2,10,3,13,,13,-100
7/21/2021,1,F5,,PU1,1,3,16.5,17,17,3
7/21/2021,1,F5,,PU1,2,3,14.5,15.5,15.5,6
7/21/2021,1,F5,,PU1,3,2,8,9,9,11
7/21/2021,1,F5,,PU1,4,4,12,12.5,12.5,4
7/21/2021,1,F5,,PU1,5,3,16,,16,-100
7/21/2021,1,F5,,PU1,6,6,14.5,15.5,15.5,6
7/21/2021,1,F5,,PU1,7,3,14.5,,14.5,-100
7/21/2021,1,F5,,PU1,8,4,18.5,,18.5,-100
7/21/2021,1,F5,,PU1,9,3,10.5,,10.5,-100
7/21/2021,1,F5,,PU1,10,3,23.5,25,25,6
7/21/2021,1,F5,,PU2,1,4,19,19.5,19.5,3
7/21/2021,1,F5,,PU2,2,1,8.5,,8.5,-100
7/21/2021,1,F5,,PU2,3,3,14,14.5,14.5,3
7/21/2021,1,F5,,PU2,4,3,17.5,18,18,3
7/21/2021,1,F5,,PU2,5,5,15.5,,15.5,-100
7/21/2021,1,F5,,PU2,6,3,16,,16,-100
7/21/2021,1,F5,,PU2,7,3,19.5,,19.5,-100
7/21/2021,1,F5,,PU2,8,4,17,18,18,6
7/21/2021,1,F5,,PU2,9,7,15,,15,-100
7/21/2021,1,F5,,PU2,10,3,15,,15,-100
7/21/2021,1,F5,,PR1,1,2,10,,10,-100
7/21/2021,1,F5,,PR1,2,4,12,,12,-100
7/21/2021,1,F5,,PR1,3,3,11,,11,-100
7/21/2021,1,F5,,PR1,4,3,10,,10,-100
7/21/2021,1,F5,,PR1,5,2,9,,9,-100
7/21/2021,1,F5,,PR1,6,3,11.5,,11.5,-100
7/21/2021,1,F5,,PR1,7,2,7.5,,7.5,-100
7/21/2021,1,F5,,PR1,8,3,10,,10,-100
7/21/2021,1,F5,,PR1,9,3,11,,11,-100
7/21/2021,1,F5,,PR1,10,2,8.5,,8.5,-100
7/21/2021,1,F5,,PR2,1,2,1,,1,-100
7/21/2021,1,F5,,PR2,2,2,5.5,,5.5,-100
7/21/2021,1,F5,,PR2,3,1,5.5,,5.5,-100
7/21/2021,1,F5,,PR2,4,4,6,,6,-100
7/21/2021,1,F5,,PR2,5,2,5,,5,-100
7/21/2021,1,F5,,PR2,6,3,5,,5,-100
7/21/2021,1,F5,,PR2,7,2,2,3,3,33
7/21/2021,1,F5,,PR2,8,2,2,,2,-100
7/21/2021,1,F5,,PR2,9,2,3,,3,-100
7/21/2021,1,F5,,PR2,10,2,6.5,,6.5,-100
7/21/2021,1,F10,,CT1,1,5,14.5,15,15,3
7/21/2021,1,F10,,CT1,2,4,13.5,,13.5,-100
7/21/2021,1,F10,,CT1,3,4,11.5,,11.5,-100
7/21/2021,1,F10,,CT1,4,3,13.5,,13.5,-100
7/21/2021,1,F10,,CT1,5,3,10.5,,10.5,-100
7/21/2021,1,F10,,CT1,6,3,6.5,,6.5,-100
7/21/2021,1,F10,,CT1,7,3,5,6.5,6.5,23
7/21/2021,1,F10,,CT1,8,4,16,,16,-100
7/21/2021,1,F10,,CT1,9,3,11.5,13,13,12
7/21/2021,1,F10,,CT1,10,4,15,,15,-100
7/21/2021,1,F10,,CT2,1,2,14,15,15,7
7/21/2021,1,F10,,CT2,2,3,18.5,,18.5,-100
7/21/2021,1,F10,,CT2,3,6,15.5,,15.5,-100
7/21/2021,1,F10,,CT2,4,3,11,,11,-100
7/21/2021,1,F10,,CT2,5,3,14.5,,14.5,-100
7/21/2021,1,F10,,CT2,6,3,15.5,,15.5,-100
7/21/2021,1,F10,,CT2,7,6,15.5,,15.5,-100
7/21/2021,1,F10,,CT2,8,6,18,,18,-100
7/21/2021,1,F10,,CT2,9,2,12.5,,12.5,-100
7/21/2021,1,F10,,CT2,10,1,10.5,,10.5,-100
7/21/2021,1,F10,,PU1,1,3,16,,16,-100
7/21/2021,1,F10,,PU1,2,3,8,,8,-100
7/21/2021,1,F10,,PU1,3,4,22,,22,-100
7/21/2021,1,F10,,PU1,4,3,24,,24,-100
7/21/2021,1,F10,,PU1,5,4,19.5,,19.5,-100
7/21/2021,1,F10,,PU1,6,1,15,,15,-100
7/21/2021,1,F10,,PU1,7,2,20,,20,-100
7/21/2021,1,F10,,PU1,8,3,17,19,19,11
7/21/2021,1,F10,,PU1,9,3,22,,22,-100
7/21/2021,1,F10,,PU1,10,3,6,,6,-100
7/21/2021,1,F10,,PU2,1,2,17,20,20,15
7/21/2021,1,F10,,PU2,2,3,18.5,,18.5,-100
7/21/2021,1,F10,,PU2,3,4,17,20.5,20.5,17
7/21/2021,1,F10,,PU2,4,4,14,17,17,18
7/21/2021,1,F10,,PU2,5,3,27,,27,-100
7/21/2021,1,F10,,PU2,6,3,19.5,21,21,7
7/21/2021,1,F10,,PU2,7,3,15.5,,15.5,-100
7/21/2021,1,F10,,PU2,8,4,15,,15,-100
7/21/2021,1,F10,,PU2,9,3,21,24,24,13
7/21/2021,1,F10,,PU2,10,4,16.5,18,18,8
7/21/2021,1,F10,,PR1,1,2,4,,4,-100
7/21/2021,1,F10,,PR1,2,4,11,,11,-100
7/21/2021,1,F10,,PR1,3,2,7.5,,7.5,-100
7/21/2021,1,F10,,PR1,4,3,8,,8,-100
7/21/2021,1,F10,,PR1,5,3,3.5,,3.5,-100
7/21/2021,1,F10,,PR1,6,3,2,,2,-100
7/21/2021,1,F10,,PR1,7,2,6.5,,6.5,-100
7/21/2021,1,F10,,PR1,8,4,5.5,,5.5,-100
7/21/2021,1,F10,,PR1,9,3,5.5,,5.5,-100
7/21/2021,1,F10,,PR1,10,2,8,,8,-100
7/21/2021,1,F10,,PR2,1,3,2.5,,2.5,-100
7/21/2021,1,F10,,PR2,2,1,1,,1,-100
7/21/2021,1,F10,,PR2,3,2,1.5,,1.5,-100
7/21/2021,1,F10,,PR2,4,3,4,,4,-100
7/21/2021,1,F10,,PR2,5,4,4,,4,-100
7/21/2021,1,F10,,PR2,6,2,2,,2,-100
7/21/2021,1,F10,,PR2,7,2,10.5,,10.5,-100
7/21/2021,1,F10,,PR2,8,3,4.5,,4.5,-100
7/21/2021,1,F10,,PR2,9,3,1.5,,1.5,-100
7/21/2021,1,F10,,PR2,10,2,5,,5,-100
7/21/2021,2,CT,,CT1,1,3,17.5,,17.5,-100
7/21/2021,2,CT,,CT1,2,3,17.5,,17.5,-100
7/21/2021,2,CT,,CT1,3,3,15.5,,15.5,-100
7/21/2021,2,CT,,CT1,4,3,17,,17,-100
7/21/2021,2,CT,,CT1,5,4,16.5,,16.5,-100
7/21/2021,2,CT,,CT1,6,4,21,,21,-100
7/21/2021,2,CT,,CT1,7,3,17.5,,17.5,-100
7/21/2021,2,CT,,CT1,8,3,16,,16,-100
7/21/2021,2,CT,,CT1,9,3,19.5,,19.5,-100
7/21/2021,2,CT,,CT1,10,4,16,,16,-100
7/21/2021,2,CT,,CT2,1,2,10,,10,-100
7/21/2021,2,CT,,CT2,2,3,13,,13,-100
7/21/2021,2,CT,,CT2,3,4,15,,15,-100
7/21/2021,2,CT,,CT2,4,3,12.5,,12.5,-100
7/21/2021,2,CT,,CT2,5,3,14.5,,14.5,-100
7/21/2021,2,CT,,CT2,6,3,14.5,,14.5,-100
7/21/2021,2,CT,,CT2,7,3,7,,7,-100
7/21/2021,2,CT,,CT2,8,3,12,,12,-100
7/21/2021,2,CT,,CT2,9,3,13,,13,-100
7/21/2021,2,CT,,CT2,10,4,8,,8,-100
7/21/2021,2,CT,,PU1,1,3,9,,9,-100
7/21/2021,2,CT,,PU1,2,6,9,,9,-100
7/21/2021,2,CT,,PU1,3,3,13,,13,-100
7/21/2021,2,CT,,PU1,4,1,5,,5,-100
7/21/2021,2,CT,,PU1,5,3,11.5,,11.5,-100
7/21/2021,2,CT,,PU1,6,4,9,,9,-100
7/21/2021,2,CT,,PU1,7,4,12.5,,12.5,-100
7/21/2021,2,CT,,PU1,8,4,9.5,,9.5,-100
7/21/2021,2,CT,,PU1,9,1,0,4,4,100
7/21/2021,2,CT,,PU1,10,4,11.5,,11.5,-100
7/21/2021,2,CT,,PU2,1,4,14,,14,-100
7/21/2021,2,CT,,PU2,2,4,11.5,13,13,12
7/21/2021,2,CT,,PU2,3,4,15.5,,15.5,-100
7/21/2021,2,CT,,PU2,4,3,10,,10,-100
7/21/2021,2,CT,,PU2,5,5,15.5,,15.5,-100
7/21/2021,2,CT,,PU2,6,4,12,,12,-100
7/21/2021,2,CT,,PU2,7,4,14,,14,-100
7/21/2021,2,CT,,PU2,8,4,14.5,,14.5,-100
7/21/2021,2,CT,,PU2,9,4,13,,13,-100
7/21/2021,2,CT,,PU2,10,3,11.5,,11.5,-100
7/21/2021,2,CT,,PR1,1,3,6,,6,-100
7/21/2021,2,CT,,PR1,2,4,7,,7,-100
7/21/2021,2,CT,,PR1,3,3,5.5,,5.5,-100
7/21/2021,2,CT,,PR1,4,3,6.5,,6.5,-100
7/21/2021,2,CT,,PR1,5,2,10,,10,-100
7/21/2021,2,CT,,PR1,6,2,4,,4,-100
7/21/2021,2,CT,,PR1,7,4,7.5,,7.5,-100
7/21/2021,2,CT,,PR1,8,3,8,,8,-100
7/21/2021,2,CT,,PR1,9,3,7.5,,7.5,-100
7/21/2021,2,CT,,PR1,10,2,5,,5,-100
7/21/2021,2,CT,,PR2,1,2,5.5,,5.5,-100
7/21/2021,2,CT,,PR2,2,4,12,,12,-100
7/21/2021,2,CT,,PR2,3,3,10,,10,-100
7/21/2021,2,CT,,PR2,4,2,6.5,,6.5,-100
7/21/2021,2,CT,,PR2,5,3,10.5,,10.5,-100
7/21/2021,2,CT,,PR2,6,3,11,,11,-100
7/21/2021,2,CT,,PR2,7,3,5,,5,-100
7/21/2021,2,CT,,PR2,8,2,7,,7,-100
7/21/2021,2,CT,,PR2,9,3,5,,5,-100
7/21/2021,2,CT,,PR2,10,3,8.5,,8.5,-100
7/21/2021,2,F2,,CT1,1,3,19,20.5,20.5,7
7/21/2021,2,F2,,CT1,2,3,19.5,,19.5,-100
7/21/2021,2,F2,,CT1,3,3,17,,17,-100
7/21/2021,2,F2,,CT1,4,4,17,19,19,11
7/21/2021,2,F2,,CT1,5,3,20,,20,-100
7/21/2021,2,F2,,CT1,6,2,18,19,19,5
7/21/2021,2,F2,,CT1,7,1,15.5,16.5,16.5,6
7/21/2021,2,F2,,CT1,8,3,8.5,10.5,10.5,19
7/21/2021,2,F2,,CT1,9,3,23,,23,-100
7/21/2021,2,F2,,CT1,10,4,20.5,,20.5,-100
7/21/2021,2,F2,,CT2,1,4,14.5,,14.5,-100
7/21/2021,2,F2,,CT2,2,3,24,24.5,24.5,2
7/21/2021,2,F2,,CT2,3,3,18,18.5,18.5,3
7/21/2021,2,F2,,CT2,4,3,22.5,,22.5,-100
7/21/2021,2,F2,,CT2,5,3,12,15,15,20
7/21/2021,2,F2,,CT2,6,3,13.5,14.5,14.5,7
7/21/2021,2,F2,,CT2,7,3,14,,14,-100
7/21/2021,2,F2,,CT2,8,3,22,23,23,4
7/21/2021,2,F2,,CT2,9,3,18,20,20,10
7/21/2021,2,F2,,CT2,10,3,15,21.5,21.5,30
7/21/2021,2,F2,,PU1,1,4,13.5,14,14,4
7/21/2021,2,F2,,PU1,2,4,21.5,,21.5,-100
7/21/2021,2,F2,,PU1,3,5,17.5,,17.5,-100
7/21/2021,2,F2,,PU1,4,4,21.5,,21.5,-100
7/21/2021,2,F2,,PU1,5,4,18,,18,-100
7/21/2021,2,F2,,PU1,6,4,14,,14,-100
7/21/2021,2,F2,,PU1,7,4,16.5,,16.5,-100
7/21/2021,2,F2,,PU1,8,2,8.5,,8.5,-100
7/21/2021,2,F2,,PU1,9,4,16,17,17,6
7/21/2021,2,F2,,PU1,10,3,17,,17,-100
7/21/2021,2,F2,,PU2,1,2,12.5,,12.5,-100
7/21/2021,2,F2,,PU2,2,2,9.5,,9.5,-100
7/21/2021,2,F2,,PU2,3,2,13,15,15,13
7/21/2021,2,F2,,PU2,4,2,6,,6,-100
7/21/2021,2,F2,,PU2,5,3,10.5,,10.5,-100
7/21/2021,2,F2,,PU2,6,3,13,,13,-100
7/21/2021,2,F2,,PU2,7,2,7.5,12,12,38
7/21/2021,2,F2,,PU2,8,3,10,11,11,9
7/21/2021,2,F2,,PU2,9,2,10.5,11,11,5
7/21/2021,2,F2,,PU2,10,3,13,,13,-100
7/21/2021,2,F2,,PR1,1,3,12,,12,-100
7/21/2021,2,F2,,PR1,2,3,7,,7,-100
7/21/2021,2,F2,,PR1,3,3,6,,6,-100
7/21/2021,2,F2,,PR1,4,2,4,,4,-100
7/21/2021,2,F2,,PR1,5,1,10,,10,-100
7/21/2021,2,F2,,PR1,6,2,9,,9,-100
7/21/2021,2,F2,,PR1,7,3,9,,9,-100
7/21/2021,2,F2,,PR1,8,2,8,,8,-100
7/21/2021,2,F2,,PR1,9,3,12,,12,-100
7/21/2021,2,F2,,PR1,10,5,11.5,,11.5,-100
7/21/2021,2,F2,,PR2,1,2,4,,4,-100
7/21/2021,2,F2,,PR2,2,4,5,,5,-100
7/21/2021,2,F2,,PR2,3,3,5.5,,5.5,-100
7/21/2021,2,F2,,PR2,4,2,3,,3,-100
7/21/2021,2,F2,,PR2,5,4,6.5,,6.5,-100
7/21/2021,2,F2,,PR2,6,2,4.2,,4.2,-100
7/21/2021,2,F2,,PR2,7,1,1,,1,-100
7/21/2021,2,F2,,PR2,8,3,4,,4,-100
7/21/2021,2,F2,,PR2,9,3,7.5,,7.5,-100
7/21/2021,2,F2,,PR2,10,4,4.5,,4.5,-100
7/21/2021,2,F5,,CT1,1,3,14,,14,-100
7/21/2021,2,F5,,CT1,2,8,10.5,,10.5,-100
7/21/2021,2,F5,,CT1,3,1,17.5,,17.5,-100
7/21/2021,2,F5,,CT1,4,3,16.5,,16.5,-100
7/21/2021,2,F5,,CT1,5,3,16,,16,-100
7/21/2021,2,F5,,CT1,6,4,18.5,,18.5,-100
7/21/2021,2,F5,,CT1,7,3,8.5,,8.5,-100
7/21/2021,2,F5,,CT1,8,4,14.5,15.5,15.5,6
7/21/2021,2,F5,,CT1,9,3,12,13.5,13.5,11
7/21/2021,2,F5,,CT1,10,3,15,,15,-100
7/21/2021,2,F5,,CT2,1,3,18,,18,-100
7/21/2021,2,F5,,CT2,2,4,16,,16,-100
7/21/2021,2,F5,,CT2,3,6,12.5,,12.5,-100
7/21/2021,2,F5,,CT2,4,3,9,,9,-100
7/21/2021,2,F5,,CT2,5,3,12,,12,-100
7/21/2021,2,F5,,CT2,6,3,12,,12,-100
7/21/2021,2,F5,,CT2,7,3,17.5,,17.5,-100
7/21/2021,2,F5,,CT2,8,3,19.5,,19.5,-100
7/21/2021,2,F5,,CT2,9,5,12.5,,12.5,-100
7/21/2021,2,F5,,CT2,10,3,14.5,,14.5,-100
7/21/2021,2,F5,,CT3,1,2,23,,23,-100
7/21/2021,2,F5,,CT3,2,3,20.5,23,23,11
7/21/2021,2,F5,,CT3,3,4,27,,27,-100
7/21/2021,2,F5,,CT3,4,3,24.5,,24.5,-100
7/21/2021,2,F5,,CT3,5,3,26,,26,-100
7/21/2021,2,F5,,CT3,6,4,28,,28,-100
7/21/2021,2,F5,,CT3,7,3,25,,25,-100
7/21/2021,2,F5,,CT3,8,4,20,,20,-100
7/21/2021,2,F5,,CT3,9,5,19.5,23.5,23.5,17
7/21/2021,2,F5,,CT3,10,3,15,,15,-100
7/21/2021,2,F5,,PU2,1,2,17,19.5,19.5,13
7/21/2021,2,F5,,PU2,2,4,20,21.5,21.5,7
7/21/2021,2,F5,,PU2,3,5,20,22,22,9
7/21/2021,2,F5,,PU2,4,3,10,13,13,23
7/21/2021,2,F5,,PU2,5,4,20.5,22,22,7
7/21/2021,2,F5,,PU2,6,4,17.5,19.5,19.5,10
7/21/2021,2,F5,,PU2,7,3,13.5,17,17,21
7/21/2021,2,F5,,PU2,8,3,14.5,,14.5,-100
7/21/2021,2,F5,,PU2,9,5,19.5,,19.5,-100
7/21/2021,2,F5,,PU2,10,3,10,,10,-100
7/21/2021,2,F5,,PR1,1,3,9,,9,-100
7/21/2021,2,F5,,PR1,2,3,9.5,,9.5,-100
7/21/2021,2,F5,,PR1,3,2,6,,6,-100
7/21/2021,2,F5,,PR1,4,2,8,,8,-100
7/21/2021,2,F5,,PR1,5,3,9.5,,9.5,-100
7/21/2021,2,F5,,PR1,6,2,2.5,,2.5,-100
7/21/2021,2,F5,,PR1,7,4,5.5,,5.5,-100
7/21/2021,2,F5,,PR1,8,4,5,,5,-100
7/21/2021,2,F5,,PR1,9,3,4,,4,-100
7/21/2021,2,F5,,PR1,10,2,5,,5,-100
7/21/2021,2,F5,,PR2,1,3,6.5,,6.5,-100
7/21/2021,2,F5,,PR2,2,3,9.5,,9.5,-100
7/21/2021,2,F5,,PR2,3,2,8,,8,-100
7/21/2021,2,F5,,PR2,4,3,7.5,,7.5,-100
7/21/2021,2,F5,,PR2,5,3,9,,9,-100
7/21/2021,2,F5,,PR2,6,2,5,,5,-100
7/21/2021,2,F5,,PR2,7,3,4.5,,4.5,-100
7/21/2021,2,F5,,PR2,8,3,9,,9,-100
7/21/2021,2,F5,,PR2,9,2,8.5,,8.5,-100
7/21/2021,2,F5,,PR2,10,2,11,,11,-100
7/21/2021,2,F10,,CT1,1,3,20.5,,20.5,-100
7/21/2021,2,F10,,CT1,2,2,12.5,14.5,14.5,14
7/21/2021,2,F10,,CT1,3,3,17,19,19,11
7/21/2021,2,F10,,CT1,4,7,22.5,,22.5,-100
7/21/2021,2,F10,,CT1,5,2,10.5,12.5,12.5,16
7/21/2021,2,F10,,CT1,6,2,19,22.5,22.5,16
7/21/2021,2,F10,,CT1,7,5,18,,18,-100
7/21/2021,2,F10,,CT1,8,4,12.5,13,13,4
7/21/2021,2,F10,,CT1,9,4,12.5,13.5,13.5,7
7/21/2021,2,F10,,CT1,10,3,18.5,21,21,12
7/21/2021,2,F10,,CT2,1,3,10,16.5,16.5,39
7/21/2021,2,F10,,CT2,2,4,20,24,24,17
7/21/2021,2,F10,,CT2,3,3,25,29,29,14
7/21/2021,2,F10,,CT2,4,3,18,24,24,25
7/21/2021,2,F10,,CT2,5,2,19.5,,19.5,-100
7/21/2021,2,F10,,CT2,6,3,26,,26,-100
7/21/2021,2,F10,,CT2,7,3,19,20,20,5
7/21/2021,2,F10,,CT2,8,3,26,29.5,29.5,12
7/21/2021,2,F10,,CT2,9,1,11,15,15,27
7/21/2021,2,F10,,CT2,10,5,18,22,22,18
7/21/2021,2,F10,,PU1,1,7,14,15,15,7
7/21/2021,2,F10,,PU1,2,3,19.5,,19.5,-100
7/21/2021,2,F10,,PU1,3,3,10.5,,10.5,-100
7/21/2021,2,F10,,PU1,4,4,13,18,18,28
7/21/2021,2,F10,,PU1,5,4,14,,14,-100
7/21/2021,2,F10,,PU1,6,4,15,17,17,12
7/21/2021,2,F10,,PU1,7,3,19,20,20,5
7/21/2021,2,F10,,PU1,8,4,11,,11,-100
7/21/2021,2,F10,,PU1,9,1,11,,11,-100
7/21/2021,2,F10,,PU1,10,4,20,21.5,21.5,7
7/21/2021,2,F10,,PU2,1,4,18.5,,18.5,-100
7/21/2021,2,F10,,PU2,2,2,13.5,17,17,21
7/21/2021,2,F10,,PU2,3,4,25.5,26.5,26.5,4
7/21/2021,2,F10,,PU2,4,5,16.5,,16.5,-100
7/21/2021,2,F10,,PU2,5,4,18,,18,-100
7/21/2021,2,F10,,PU2,6,3,18,19.5,19.5,8
7/21/2021,2,F10,,PU2,7,4,18,,18,-100
7/21/2021,2,F10,,PU2,8,3,12,13,13,8
7/21/2021,2,F10,,PU2,9,3,21.5,,21.5,-100
7/21/2021,2,F10,,PU2,10,3,19,,19,-100
7/21/2021,2,F10,,PR1,1,3,8.5,,8.5,-100
7/21/2021,2,F10,,PR1,2,3,5,,5,-100
7/21/2021,2,F10,,PR1,3,2,7.5,,7.5,-100
7/21/2021,2,F10,,PR1,4,3,6.5,,6.5,-100
7/21/2021,2,F10,,PR1,5,3,9,,9,-100
7/21/2021,2,F10,,PR1,6,1,3,,3,-100
7/21/2021,2,F10,,PR1,7,3,10.5,,10.5,-100
7/21/2021,2,F10,,PR1,8,2,7.5,,7.5,-100
7/21/2021,2,F10,,PR1,9,2,4.5,,4.5,-100
7/21/2021,2,F10,,PR1,10,3,10,,10,-100
7/21/2021,2,F10,,PR2,1,2,10.5,,10.5,-100
